INSTANCE MEMORY_REQUIRED TOTAL_3D_GRIDPOINTS TOTAL_2D_GRIDPOINTS 
1 2 4 8 16 32 64 
opl_245_none_none 97124 39162750 783255 1.0 --- --- --- --- 32.0 --- 
project1-56M78_ScaleXY_2 26433 11473407 145233 1.0 --- --- 8.0 8.32142857143 9.46192893401 --- 
project1-56M78_ScaleXY_4 6644 2774380 36505 1.0 2.0 3.51898734177 3.97142857143 2.92631578947 2.09022556391 --- 
project1-56M78_ScaleXY_8 1679 691875 9225 1.0 0.225190839695 0.247899159664 0.232283464567 0.634408602151 0.508620689655 --- 
project1-56M78_none_none 105444 45769519 579361 1.0 --- --- --- --- 32.0 --- 
project2-02M46_ScaleXY_2 1256 470844 7134 1.0 1.06060606061 1.25 0.583333333333 0.729166666667 0.230263157895 0.246478873239 
project2-02M46_ScaleXY_4 318 119064 1804 1.0 0.88 0.95652173913 --- 0.44 0.188034188034 0.152777777778 
project2-02M46_ScaleXY_8 100 29568 462 1.0 1.0 0.888888888889 0.246153846154 0.363636363636 0.129032258065 0.113475177305 
project2-02M46_none_none 4758 1783980 27030 1.0 1.27710843373 1.79661016949 1.85964912281 1.73770491803 1.27710843373 0.746478873239 
project3-04M96_ScaleXY_2 2340 870905 24883 1.0 1.07407407407 1.45 1.03571428571 1.52631578947 0.783783783784 0.591836734694 
project3-04M96_ScaleXY_4 593 220500 6300 1.0 1.0 1.1 0.52380952381 0.6875 0.333333333333 0.25 
project3-04M96_ScaleXY_8 151 54264 1596 1.0 0.571428571429 0.571428571429 0.363636363636 0.181818181818 0.121212121212 0.0869565217391 
project3-04M96_none_none 9328 3473190 99234 1.0 2.0 3.17647058824 3.0 4.76470588235 4.05 2.57142857143 
project4-00M19_ScaleXY_2 376 141858 3834 1.0 2.0 1.74509803922 --- --- --- --- 
project4-00M19_ScaleXY_4 376 141858 3834 1.0 0.2 0.188118811881 --- --- --- --- 
project4-00M19_ScaleXY_8 376 141858 3834 1.0 0.212765957447 0.2 --- --- --- --- 
project4-00M19_none_none 376 141858 3834 1.0 0.172413793103 0.154639175258 0.214285714286 0.170454545455 0.0753768844221 0.05 
project5-00M38_ScaleXY_2 143 63360 1920 1.0 0.84 0.84 0.388888888889 0.230769230769 0.132911392405 0.120689655172 
project5-00M38_ScaleXY_4 100 15840 480 1.0 0.727272727273 0.666666666667 0.166666666667 0.192771084337 0.125 0.0829015544041 
project5-00M38_ScaleXY_8 100 3720 120 1.0 0.590909090909 0.565217391304 0.245283018868 0.166666666667 0.103174603175 --- 
project5-00M38_none_none 569 253440 7680 1.0 1.08823529412 1.12121212121 0.560606060606 0.420454545455 0.24025974026 0.145098039216 
rashda_june4_ScaleXY_2 746 325376 5248 1.0 0.716417910448 0.122762148338 0.070796460177 0.432432432432 0.166089965398 --- 
rashda_june4_ScaleXY_4 187 80032 1312 1.0 0.470454545455 0.593123209169 0.365079365079 1.36184210526 1.06701030928 --- 
rashda_june4_ScaleXY_8 100 19152 336 1.0 2.0 --- --- --- --- --- 
rashda_june4_none_none 2940 1283462 20701 1.0 1.02586206897 1.4875 1.23958333333 0.86231884058 0.563981042654 --- 
0FaultTest01_ScaleXY_2 211 35154 5859 1.0 0.2 0.333333333333 0.25 0.25 0.166666666667 0.0833333333333 
